N_unmapped	28556388	28556388	28556388
N_multimapping	17043673	17043673	17043673
N_noFeature	31614666	32519948	57329888
N_ambiguous	453550	366410	11388
gene_21170	0	0	0
gene_21172	0	0	0
gene_20492	0	0	0
gene_20493	0	0	0
gene_22758	1	0	1
gene_22759	0	0	0
gene_22760	198	195	3
gene_22756	0	0	0
gene_22761	20	20	0
gene_22757	0	0	0
gene_22762	4	4	0
gene_22083	0	0	0
gene_22101	0	0	0
gene_22102	0	0	0
gene_22103	1	1	0
gene_22104	0	0	0
gene_22105	0	0	0
gene_22084	0	0	0
gene_22106	7	0	7
gene_22085	153	153	0
gene_22086	176	175	1
gene_22087	0	0	0
gene_22088	0	0	0
gene_22089	0	0	0
gene_22090	91	91	0
gene_22091	1	1	0
gene_22092	129	128	1
gene_22093	0	0	0
gene_18698	0	0	0
gene_18707	0	0	0
gene_17987	301	297	4
gene_17988	162	158	4
gene_17989	55	51	4
gene_20323	56	56	0
gene_19577	0	0	0
gene_19572	0	0	0
gene_19578	0	0	0
gene_19579	1	1	0
gene_19574	16	16	0
gene_19573	2	1	1
gene_19575	0	0	0
gene_19576	0	0	0
gene_19580	0	0	0
gene_19581	0	0	0
gene_15688	178	170	8
gene_15690	0	0	0
gene_15702	0	0	0
gene_15689	0	0	0
gene_15703	0	0	0
gene_15704	0	0	0
gene_15705	0	0	0
gene_15706	0	0	0
gene_15691	0	0	0
gene_15707	1	0	1
gene_15692	0	0	0
gene_15693	1	1	0
gene_15708	0	0	0
gene_15694	0	0	0
gene_15695	0	0	0
gene_15696	0	0	0
gene_24468	5	0	5
gene_24469	0	0	0
gene_24476	0	0	0
gene_24470	0	0	0
gene_24471	4	4	0
gene_24472	0	0	0
gene_24473	0	0	0
gene_24477	0	0	0
gene_24478	0	0	0
gene_24479	0	0	0
gene_24474	1	1	0
gene_24480	2	2	0
gene_24481	0	0	0
gene_24482	0	0	0
gene_23820	1	1	0
gene_23826	0	0	0
gene_23821	0	0	0
gene_26041	0	0	0
gene_26042	0	0	0
gene_26040	0	0	0
gene_24916	0	0	0
gene_24917	0	0	0
gene_24919	2	2	0
gene_24918	0	0	0
gene_24920	1	1	0
gene_24921	81	81	0
gene_45016	0	0	0
gene_45019	2	2	0
gene_45021	0	0	0
gene_45020	0	0	0
gene_45022	0	0	0
gene_45023	0	0	0
gene_45024	0	0	0
gene_45017	0	0	0
gene_45018	0	0	0
gene_45025	0	0	0
gene_45026	0	0	0
gene_44354	0	0	0
gene_44360	0	0	0
gene_44361	0	0	0
gene_46840	0	0	0
gene_46866	0	0	0
gene_46841	0	0	0
gene_46842	0	0	0
gene_46843	0	0	0
gene_46844	0	0	0
gene_46845	0	0	0
gene_46846	0	0	0
gene_46847	0	0	0
gene_46848	0	0	0
gene_46867	0	0	0
gene_46868	0	0	0
gene_46869	0	0	0
gene_46870	0	0	0
gene_46849	0	0	0
gene_46850	0	0	0
gene_46851	0	0	0
gene_46852	0	0	0
gene_46853	0	0	0
gene_46854	0	0	0
gene_46871	0	0	0
gene_46855	0	0	0
gene_46872	0	0	0
gene_46856	0	0	0
gene_46857	0	0	0
gene_46858	0	0	0
gene_46859	0	0	0
gene_46873	0	0	0
gene_46860	0	0	0
gene_46874	0	0	0
gene_46875	0	0	0
gene_46861	0	0	0
gene_46862	0	0	0
gene_46876	0	0	0
gene_46877	0	0	0
gene_46863	0	0	0
gene_46878	0	0	0
gene_46879	0	0	0
gene_46880	38	1	37
gene_46864	8	8	0
gene_46881	0	0	0
gene_46384	13	13	0
gene_42569	0	0	0
gene_42570	0	0	0
gene_42581	0	0	0
gene_42571	0	0	0
gene_42572	0	0	0
gene_42573	0	0	0
gene_42583	0	0	0
gene_42582	0	0	0
gene_42584	0	0	0
gene_42574	0	0	0
gene_42585	0	0	0
gene_41869	46	45	1
gene_3156	0	0	0
gene_3169	7	0	7
gene_3171	92	0	92
gene_3170	54	3	51
gene_3172	28	0	28
gene_3173	0	0	0
gene_3157	42	2	40
gene_5304	0	0	0
gene_5305	0	0	0
gene_5314	0	0	0
gene_5306	0	0	0
gene_5307	0	0	0
gene_5308	0	0	0
gene_5309	1	1	0
gene_5310	0	0	0
gene_5315	0	0	0
gene_4558	99	99	0
gene_4559	353	350	3
gene_1115	0	0	0
gene_1116	0	0	0
gene_1117	0	0	0
gene_1118	0	0	0
gene_1119	0	0	0
gene_1120	0	0	0
gene_1110	0	0	0
gene_1121	0	0	0
gene_1122	0	0	0
gene_1123	0	0	0
gene_1124	0	0	0
gene_1111	0	0	0
gene_1112	0	0	0
gene_1633	3	2	1
gene_1634	14	14	0
gene_1640	0	0	0
gene_1641	0	0	0
gene_1642	102	101	1
gene_1643	41	41	0
gene_1644	0	0	0
gene_1645	0	0	0
gene_21361	2	2	0
gene_21362	0	0	0
gene_21363	860	831	29
gene_21371	1079	941	138
gene_23332	27	0	27
gene_31184	1	1	0
gene_31185	0	0	0
gene_31161	0	0	0
gene_31186	0	0	0
gene_31187	0	0	0
gene_31162	0	0	0
gene_31188	1	1	0
gene_31189	0	0	0
gene_27688	0	0	0
gene_27689	0	0	0
gene_27326	4	4	0
gene_27329	0	0	0
gene_27330	0	0	0
gene_27331	0	0	0
gene_27332	0	0	0
gene_27333	0	0	0
gene_27334	1351	1325	26
gene_27327	1	0	1
gene_27335	2	1	1
gene_27336	45	45	0
gene_27337	213	208	5
gene_27338	3	3	0
gene_27339	0	0	0
gene_27328	0	0	0
gene_26705	4	4	0
gene_26708	125	121	4
gene_26706	0	0	0
gene_26709	35	31	4
gene_28772	0	1	0
gene_28770	0	0	0
gene_28771	5	9	0
gene_28775	0	0	5
gene_28773	0	0	0
gene_28774	0	0	0
gene_24288	0	0	0
gene_23631	129	128	1
gene_23623	8	0	8
gene_23624	639	623	16
gene_23625	203	194	9
gene_23632	0	0	0
gene_25806	2	2	0
gene_25811	0	0	0
gene_25123	0	0	0
gene_25124	0	0	0
gene_7066	0	0	0
gene_7067	0	0	0
gene_7069	0	0	0
gene_7068	0	0	0
gene_7107	0	0	0
gene_7108	0	0	0
gene_7109	0	0	0
gene_7110	0	0	0
gene_7111	0	0	0
gene_7070	0	0	0
gene_7071	0	0	0
gene_7072	0	0	0
gene_7073	1	1	0
gene_7112	0	0	0
gene_7113	0	0	0
gene_7074	1	1	0
gene_7114	0	0	0
gene_7075	0	0	0
gene_7115	0	0	0
gene_7116	0	0	0
gene_7117	0	0	0
gene_7118	0	0	0
gene_7119	0	0	0
gene_7120	0	0	0
gene_7121	0	0	0
gene_7122	0	0	0
gene_7123	0	0	0
gene_7124	0	0	0
gene_7125	0	0	0
gene_7126	0	0	0
gene_7127	0	0	0
gene_7076	0	0	0
gene_7128	0	0	0
gene_7129	0	0	0
gene_7130	0	0	0
gene_7077	0	0	0
gene_7131	0	0	0
gene_7132	0	0	0
gene_6320	0	0	0
gene_6351	3	0	3
gene_6321	843	830	13
gene_6322	56	56	0
gene_6323	22	15	7
gene_8651	0	0	0
gene_8652	0	0	0
gene_8653	2	2	0
gene_8326	5	5	0
gene_8327	0	0	0
gene_8329	7	5	2
gene_8330	0	0	0
gene_8328	0	0	0
gene_7657	8968	8771	197
gene_7650	108	98	10
gene_7651	121	118	3
gene_7652	146	135	11
gene_7658	56	49	7
gene_7659	105	97	8
gene_7653	16	16	0
gene_7654	3	3	0
gene_7655	9	9	0
gene_7656	5	5	0
gene_3864	0	0	0
gene_3265	13	3	10
gene_3271	0	0	0
gene_3270	4409	4299	110
gene_3266	309	22	287
gene_3272	1	1	0
gene_3267	1	1	0
gene_3268	0	0	0
gene_3269	592	575	17
gene_4338	2	2	0
gene_4350	0	0	0
gene_4339	0	0	0
gene_4351	78	75	3
gene_4340	0	0	0
gene_4341	0	0	0
gene_4352	0	0	0
gene_892	0	0	0
gene_905	0	0	0
gene_906	2	2	0
gene_907	0	0	0
gene_893	0	0	0
gene_894	0	0	0
gene_32417	0	0	0
gene_32423	0	0	0
gene_32418	0	0	0
gene_34747	741	711	30
gene_34777	0	0	0
gene_34778	0	0	0
gene_34779	0	0	0
gene_34748	745	721	24
gene_34780	1	1	0
gene_34781	0	0	0
gene_34749	0	0	0
gene_34750	0	0	0
gene_34782	0	0	0
gene_34783	0	0	0
gene_34751	0	0	0
gene_34752	0	0	0
gene_34018	64	64	0
gene_33973	46	42	4
gene_34019	4	4	0
gene_33974	0	0	0
gene_33975	0	0	0
gene_30355	7	0	7
gene_30356	3	3	0
gene_30357	0	0	0
gene_30351	4	3	1
gene_30352	1584	1541	43
gene_29670	85	85	0
gene_29666	11	9	2
gene_29667	1	1	0
gene_29392	0	0	0
gene_29399	0	0	0
gene_29400	0	0	0
gene_29401	0	0	0
gene_29393	0	0	0
gene_29394	0	0	0
gene_29395	0	0	0
gene_29396	0	0	0
gene_29402	1	0	1
gene_29397	0	0	0
gene_29403	2	0	2
gene_27490	5	1	4
gene_27491	6138	5987	151
gene_27492	51	46	5
gene_27488	8201	8402	306
gene_27493	3	24	486
gene_27489	40	36	4
gene_27494	327	316	11
gene_26432	0	0	0
gene_26448	0	0	0
gene_26449	0	0	0
gene_26450	0	0	0
gene_26433	0	0	0
gene_26434	0	0	0
gene_26451	0	0	0
gene_26436	0	0	0
gene_26435	0	0	0
gene_37938	0	0	0
gene_37944	0	0	0
gene_37945	0	0	0
gene_37946	0	0	0
gene_37172	0	0	0
gene_37173	0	0	0
gene_37169	0	0	0
gene_37174	0	0	0
gene_37175	0	0	0
gene_37176	0	0	0
gene_37177	0	0	0
gene_37178	0	0	0
gene_37170	0	0	0
gene_37179	15	15	0
gene_37180	0	0	0
gene_37181	0	0	0
gene_37182	0	0	0
gene_37171	0	0	0
gene_37183	0	0	0
gene_37184	0	0	0
gene_9932	41	41	0
gene_9933	0	0	0
gene_9304	0	0	0
gene_9305	0	0	0
gene_9306	0	0	0
gene_9307	0	0	0
gene_9308	0	0	0
gene_9309	0	0	0
gene_9253	0	0	0
gene_9254	0	0	0
gene_9255	0	0	0
gene_9310	0	0	0
gene_9311	0	0	0
gene_9312	0	0	0
gene_9313	0	0	0
gene_9314	0	0	0
gene_9256	0	0	0
gene_9257	0	0	0
gene_11375	0	0	0
gene_11374	1	1	0
gene_11376	0	0	0
gene_11377	100	96	4
gene_11378	84	80	4
gene_10738	0	0	0
gene_10731	0	0	0
gene_10732	0	0	0
gene_10733	0	0	0
gene_10739	10	10	0
gene_10734	0	0	0
gene_10740	0	0	0
gene_10735	0	0	0
gene_10736	0	0	0
gene_10741	0	0	0
gene_10742	0	0	0
gene_10737	0	0	0
gene_6863	10	8	2
gene_6864	0	0	0
gene_6865	0	0	0
gene_6866	0	0	0
gene_6876	1	1	0
gene_6867	1	1	0
gene_6868	0	0	0
gene_6877	0	0	0
gene_6878	0	0	0
gene_6869	0	0	0
gene_6870	0	0	0
gene_6879	0	0	0
gene_6871	0	0	0
gene_6880	0	0	0
gene_6881	0	0	0
gene_6882	0	0	0
gene_6883	3	3	0
gene_6884	8	8	0
gene_6885	0	0	0
gene_6886	0	0	0
gene_6887	0	0	0
gene_6872	2142	2106	36
gene_6147	0	0	0
gene_6144	21	21	0
gene_6145	0	0	0
gene_6148	0	0	0
gene_6146	0	0	0
gene_8464	10	10	0
gene_8461	479	461	18
gene_8465	38	38	0
gene_8466	0	0	0
gene_16620	0	0	0
gene_16621	0	0	0
gene_16622	0	0	0
gene_16623	0	0	0
gene_16624	0	0	0
gene_16625	0	0	0
gene_16626	0	0	0
gene_16627	1	0	1
gene_16628	0	0	0
gene_16629	0	0	0
gene_16634	0	0	0
gene_16635	0	0	0
gene_16630	0	0	0
gene_16636	0	0	0
gene_16637	0	0	0
gene_16631	0	0	0
gene_16632	0	0	0
gene_16633	0	0	0
gene_13176	0	0	0
gene_13177	5	5	0
gene_12422	41	41	0
gene_12423	5	5	0
gene_12424	4	4	0
gene_14526	0	0	0
gene_14527	1	1	0
gene_14227	0	0	0
gene_13489	371	358	13
gene_13526	351	331	20
gene_13490	4	4	0
gene_13527	99	93	6
gene_13491	583	567	16
gene_32543	0	0	0
gene_32551	0	0	0
gene_32544	0	0	0
gene_32552	0	0	0
gene_32553	2	3	0
gene_32545	0	0	1
gene_32546	1	0	1
gene_32554	0	0	0
gene_32547	610	587	23
gene_32555	0	0	0
gene_32556	2	0	2
gene_32557	3	3	0
gene_32548	104	84	20
gene_32549	0	0	0
gene_34918	964	928	36
gene_34919	0	0	0
gene_34541	0	0	0
gene_33766	174	172	2
gene_33767	200	196	4
gene_33763	0	0	0
gene_33764	4932	4834	98
gene_33768	2182	2142	40
gene_33765	2293	2251	42
gene_38985	0	0	0
gene_38986	0	0	0
gene_38987	0	0	0
gene_38610	292	282	10
gene_38611	7760	7632	128
gene_38612	364	355	9
gene_38613	347	345	2
gene_38614	303	295	8
gene_38615	545	538	7
gene_41034	0	0	0
gene_41035	0	0	0
gene_41036	0	0	0
gene_41022	0	0	0
gene_41023	0	0	0
gene_41037	0	0	0
gene_41024	0	0	0
gene_41038	1	1	0
gene_41039	0	0	0
gene_41025	0	0	0
gene_41040	0	0	0
gene_41026	9	0	9
gene_41041	0	0	0
gene_41027	0	0	0
gene_41028	0	0	0
gene_41029	0	0	0
gene_41030	0	0	0
gene_41042	0	0	0
gene_41031	0	0	0
gene_41032	0	0	0
gene_41043	0	0	0
gene_41033	0	0	0
gene_41044	0	0	0
gene_40248	0	0	0
gene_35486	50	50	0
gene_35487	0	0	0
gene_35488	0	0	0
gene_35527	0	0	0
gene_35489	0	0	0
gene_35528	0	0	0
gene_35526	0	0	0
gene_37624	0	0	0
gene_37625	0	0	0
gene_37630	0	0	0
gene_37631	0	0	0
gene_37626	0	0	0
gene_37632	0	0	0
gene_37627	0	0	0
gene_37628	0	0	0
gene_37633	0	0	0
gene_37634	0	0	0
